connector,metadata_schema_version,namespace,provider_ref,default_title,title_hash,consistency_state,is_generic,observed_row_count,term_fingerprint,prior_state,disposition_code,entity_slug,attributes_json,reviewer,review_batch,rationale,source_citation
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5825,"liquid chicken stock, homemade",3272c1ac3292835c3579f8bd948dc330403f8a5f20d0b1bced0bf161eb379d30,consistent,0,1,ef84c4a1e618cb5d05a390094ce9b6480714d32a39787d38e9043e6caded4fe6,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5846,"prawn, cooked, peeled",16bbda982c45b5828faefded6dba1ccfb78a7cd69327900bf3fbb71c47ca81c6,consistent,0,1,c05d246c7fdb0a6f8b93c1d700c8cb57691d05f7fb99f8ac0ce86595bdc1f5bb,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5854,"peanut, unsalted (raw or toasted)",69e5236534fb218f95a4dcab94cab78bd149d7ce7944e69da942878480067591,consistent,0,1,f1db210b7afe2d8789a408a1bc02dcaa16a052aab518148be309136926cc9060,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5856,"chickpea, dried",6ea7da9e96f8a9d1daa40981f4568eeb1bea87da3ed993e6f9d63f53b783d537,consistent,0,1,f9cfa74ff4614840d573af8e2c3c9bbdf6bcb1ef959ca56c14f31dd5a4f03a52,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5860,"pine nut, toasted",2120b2c3e564c8e93ea8a06dbd0e194eb46186137f9afddd9f7f1e7d2cc77a9f,consistent,0,2,ff422ac10d8b73922c9f590bc1fe76e02c1d9e1501ce9bccc542b8d631107dd2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5864,onion powder,89fe7297f9e4d840a3dacf50ff27389598e9cde10a64ab0a0f36d2c6043e7485,consistent,0,2,e61a6311c2c4fc1fa20a24000595995d2fca59627ce73ffba0ac90dbb88ab76a,D2,D2,onion,"{""form"":""powder""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5883,grapeseed oil,0c5a8812990ada3f56e2d2ae0a9277358713a714c83b8b4249e361acd7a0a96b,consistent,0,1,1a7e6b6eef2b9aac8d88881b44ab99de9c5a4b22655796da6a2b9c2584c35f34,D2,D2,oil,"{""variety"":""grapeseed""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-59,lime,efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505,consistent,0,5,f078e61ed48c8cca7dcf7096d18f4ab65f8aeff4bfb162380a9275844e421504,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5900,panko breadcrumbs,8d1cc55b1949850f76ed14d81082477ce3325db636a8f815844850456318d386,consistent,0,7,2c1ce5edb4ffb7c225942a8873bd1e53e111b095b54938ddc5e6bfec64adbb45,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5908,"artichoke heart, marinated",7c4e665a6c7294bdab011c7997736bab7d6b700628f6ff0a2bba20cc940d74c5,consistent,0,2,7bcac44c0af556b979d55e755def85caadaaf8b5c6b6dca162ea48153e2835e2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5923,brown rice syrup,a0ae3c2a18071a006aa2bef6ef57d2b09e7f6eb5d471ad2ea8ad123b144c8245,consistent,0,1,2877db9fc2da039c0ae0ad39f022fcfa8317f00ee237ab7710d4c91ce912e625,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-5966,"paprika, smoked, ground",300f95bf72f3d20725d7a7290dc468e09859d89451b15682994178355803ec0f,consistent,0,7,8ea83044e4961af67897c010af46394baebf630b4c985486f2fdb1e5ab1c40ac,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-597,pumpkin,ff48e511e1638fc379cb75de1c28fe2016051b167f9aa8cac3dd86c6f4787539,consistent,0,1,32dace810ae83a989ae2ee2cbc1ebbbcf74da5c4593f0a4dc4f25b133108cc75,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-60,lime juice,7a27b49d802e7afe175331b6fb35e946fbab6849f7e48bd4c184177750fe9cc3,consistent,0,6,3aa6af4a7f66b85b9d7573190a8b2c3e2f0ef9978e097d66175060a5319753fc,D1,D1,lime-juice,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6000,"minced ginger, preserved",fad95f4646e2619e4571cd6c4cf16a0b407e35cf5e78a2202e1555088ac38eb6,consistent,0,4,3a876e285709f5f09507658521cb24e1867a70e275d4cba7e465c3f42c120665,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-60027,shellfish,f2efc9d909cdf9b75e97fff27a0ea4c3dd201f6c7a16ad9731a633daba91f205,consistent,0,1,9e35faad58a0a3ad60578743f734599392dc5afca81f108e23fbc6132f5bfbd6,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-60028,"squid tube, fresh",0ee33ac042bfc8b8fb168322b89360408fb28baf233ab50172f7a81016f516ac,consistent,0,1,37154cdd0323f60abd13f864c3586ed585635ba9f88afe7e9615791f6fa046e9,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6013,tempeh (made from fermented soybeans),a2122912a6b1cdf485a99b0d91c4b4124d772343489b24fa284d6bbaffbd1211,consistent,0,1,427938385033d2bf92dc88d261c322332cba50213b6008d805176a203f8ca9fc,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6017,"chilli sauce, red",57f69455b957cbd158261bd84865bd843dbca1d43c3ea37c6f444f17a9a063b6,consistent,0,2,8c1f9ec92a66044ea3f0fce4fee81481971265f569e7bb32ac88a443935e4138,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6030,beef stock paste,89a59c1464fb8084a7421ddc8f24534cf197fb14af5edcd3ffd08406b2c33553,consistent,0,1,494c9d8c647bd2f3c2409fc3d34c0399301146a8cbd5210c6e12ac12af31adf8,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6036,"meat, any kind",a0b57a1d0534a6fbc1b8944416c416f9354450fa26a47c59a86ab99ee4013e7f,consistent,1,1,8e023a70fc8926ddfa704c9a678063029153a2af8e9c944f1ccb26b44ceaa3e8,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6084,"soy sauce, light",8664f0076267bf665db883c1c96c8e8f2e2ae264964585fa9e63d3b2afb872f2,consistent,0,11,5e2423364d3582a96b1cfca97bce6eb64e221439e645591c86441672ffd9e6fd,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6085,fermented tofu,614db487136cebb6fac1e1c408e3c2440022f1414fdcb20ebdfcd1161e1cba10,consistent,0,1,10ba15514825083799ea69c66498193179574f8f190f17af5062825be34d50f1,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6091,English mustard,57b6b29ead70f006eaf4e96e5d149002f572e8254b7cfa9226289f2ea3f1ad5b,consistent,0,1,7f42a5ad59776c89137a0a1d8b437fdd86a1a85b1807ede7810390564b5c45de,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6094,"Cheddar cheese, vintage",50cb95591265c8919f5502a1c17733a1b5530f5a0ac6da25f1ec1a0e31162415,consistent,0,1,fecabae8e7a67cc5841ae6898cf081f4a7ec607506e8cb5983ec4cc71a196e84,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-61,avocado,f9c9baac9006160a6d84a09e77cbfeac349c861513e1786ea447e00198068e20,consistent,0,3,e6b63b2ce0d5650af00221532c89f1327a9b87670962d646b66bd02661f75bd0,D1,D1,avocado,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6157,"fenugreek seed, ground",2e0907a17b4421333a1b6a92ae7773b5f62c6084dde694a6fad5c60db6f1ff89,consistent,0,1,98b23aa84ba180cb43be28b4c2b20c54263398c440fd9494b9f28644d62b1945,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6160,"taco shell, hard",0642b1a211293e04aab62ed589b96a98e2b4455a24ec01d1c8d09538a9c94ebf,consistent,0,1,a104905d1bc588e08a99a8ca2d1d8d143423d16560b07bc24b0ce07952446056,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6177,"water, filtered",ef52a0efa82a82346220dd32232b97e0aa99845832897ab37399cc4fe8d455cc,consistent,0,2,11ad9e263b36fc4f93ebe000ab8bd0be27ecd007a55fb339277d000c607ce823,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-62,"chilli, fresh",d7ce36d2afeb537d3e2375c8d7ad8f9ae6e2b811d29fdf735ae4d63d5b284b1b,consistent,0,5,407d4bb2b731552bf1f47a9cc653b42a3b018313daa477a76fb787d19c48ed89,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-620,"sour cream, any type",6d679d63fe4b71afeef146c6dff5163f61997dc9efd5cb2877db6caa1b635943,consistent,1,6,1787f5b136b75761df116d03a63c35ccd188345e34407de201e0275b77d8ff35,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6221,nut butter,5b597a1ea34683ca2493272041fe8e991ab425dfe747754f670fe80b85251d80,consistent,0,1,1bc9b1638cc8131f3bc873a30aa779bb1c017d3cd934ac799ca5a75741ce1202,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6239,"cherry, dried, sour",f74259e8801418376c65052a7a101144777d86d527ebd96e4e846466f35e6b52,consistent,0,1,8ba097ab8986e0b989430ea13b5bee05411f4bd687d3016006dac94bd28c0ce7,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6280,tandoori paste,da6dba7d05240053b5c569ff0551a38117211c7b0eb5f937f4000a7f65c74655,consistent,0,3,e16c7003165cbbcea601ba9fb93f12b794e8ca05637f9caf31efa5c687b332b1,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6299,"tortilla, any kind",f174f7a77b826edb43a459a2a70e83bb7551bf84874c12c0e768949dde4d497f,consistent,1,2,ef5840011b137b230ffe9a7eab9229cb811da93bf3c835da81728eed529f90be,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-63,Parmesan cheese,330ef099cde2127854ca50b5747c77b7f5b0d909e97c3a969c06b907f84b6e71,consistent,0,23,2c547faa18ddba38f05236aa8d8b8ab348e62cf18d6b5e38cb739e0c8c4426a0,D1,D1,parmesan,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-632,gelatine sheet,97f587d5faf19d212cfd2b9e7529c6b1331d239b5fa9eddc3cd085c433ddd2eb,consistent,0,1,fde379005bc0aabca85a3ea0cbcc6668fcf14b94dde096e1ab9445f5e84d6ae2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6324,"chilli, green, long",273206be173b7e9b4df8b183c903df3ae3d3a3170636574a927b67cb89c24238,consistent,0,4,15e392298f64e7866ad0eb3b614d5cd9cb461ac4aec39ef744c4f73940412e61,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-634,mascarpone,4c13386250337c6690cf8dfcd9b498217077b575d275e912fcce205611094c30,consistent,0,2,d2b65540aa11b0752c4e52bb26975f58c96b71335f9bacce477a332758b3e1a9,D1,D1,mascarpone,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6343,bourbon whiskey,b7e943dd6d5c29410b5d552233748e008771fbb6f451e6d56f6c436d7f4c152b,consistent,0,1,9cafd73309744701e33040dd656939dad9bcae910314e479f5c7c657379a0745,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6369,"rocket, leaf",fcb8cde8beb7a367498237ed4180806d56798c5323b843472b849e0344c90a94,consistent,0,2,085ca1d3c690fb637381beb00b7d577177b6c60034b781cbe782df6998f046b7,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6376,"soy sauce, dark",e11525556e760bb309fa73763abde022f49eccc2335a97f9749640100fbfc363,consistent,0,13,34f84f8c956d737595496af544976cc47e447cb0f6e5c9c1ddb8a944dd9c00c0,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-64,asparagus,04c99b776c4554096c1460afa779c273420aaa0ee17cf44ad180cd7547de5df8,consistent,0,1,539c08f8aa6e0de3ac257980c7387858100a67727160ec05bfef22fec444e709,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-641,"cocoa powder, unsweetened",ed4dcffa5a63bd08450e20ca7fc5a6dfd17d62656eef0ba84f3c30abde869797,consistent,0,1,2ed9efa74e93ee1beba2cc515d041990003ce26b9b684fefd2ff95b9b0c23c87,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6413,semolina (any type of wheat),dcad3adb105e824d4b0eab1a1acaa087030e73bddfdec7506247b5966b81fe48,consistent,1,1,54b2830c502083682988e0ea5a8b68aeffd8053411731f1c5b01db54c591be54,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6422,Shaoxing rice wine,872389ebd7a6cb2d730e7f204157f11593769ed3e109a43d1fcb7990879cf03d,consistent,0,4,d808e0d42baed44f19f5a001884ae29e722578218587d55c6d75b016a8a1128c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6434,"egg, European large (63-73 g) (from chicken)",c425c2b53f0d01797e0959b11db6c45b38ef700dde3f298cf1c71f61a3cae2de,consistent,0,11,49ff1561316d4e5ff5c7bac8ae3c0b5da6d812b35a42b2e885a50caf34a84b26,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-645,dark chocolate chip,a3f783280d9c468ef0419604163ef01e23ddc506b05d1526dd86bc42cb630718,consistent,0,1,0e455913f12baa4e30114e2f9b0efb7f48b98f715f23f8c0402288b43ba32786,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-645446,snack crackers,336178c577e634e4f48c6198087573c0fa7880ffe8f397be9b5190f2866e0999,consistent,0,1,e5fdd9275542488d5f9b8ea4deaec8844a3a4fd77683b721fc3dc283d0f416fb,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6468,"veal shank, slice, bone in",4a80d15da2c33c3d31342248334425f4e041c3de31fda24bca99330f109fe0db,consistent,0,1,37f9a5beee13aff25379e6636d9160ed10c376783a6b8544766b44c9574b6a02,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-65,"pepper (vegetable), any colour",1ce2c197574374feaaa97d61378bb4fbbf120dc15fe61fe72fbb9fd671cc58b4,consistent,1,1,182638122503459d03008b46eb9733c84a729bd6b80a9b9224b7c889c898311b,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6531,"cooked chicken meat, skinless, boneless",a34a58b8a07f64b411854b1725e68c103861c48c4f7a4475096819290149dd5a,consistent,0,4,0c81421e24435110fe6638e6e2a6d4d7a44f9a1174c82b03ba5fc02fb527b08f,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6535,"water, hot",620cd8248132cc4a53ee0a935af1eb2aaba28ff2aadd4dca5949cc3334d535f1,consistent,0,1,df69b95bbccbccbda6c0c6591933ea9a00c3d1d326ce767fcd4067becd81de9f,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6536,"egg, European medium (53-63 g) (from chicken)",fd48d9510e863e93242247c41385ac37b9f831501cc96bedd712b352da46820c,consistent,0,6,02747bb38bceba70df16f0c8be86a155312ed1501de84dbe6a124e124672448a,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-655831,ube natural flavouring,ee44edcc6ff978050d5744076692f5936af7941c9314e746d4b0530f2db0f9e5,consistent,0,1,a8c5a6c0ea7327c8f91253145f0538ee6e4c3fa3de5b5a21e4148b2a32d35d91,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-6659,cinnamon spice mix,bea914c9f64d4328e1b1b8a77e871e5c73cc77cd3b0c8b763fb9acd73b038ac3,consistent,0,1,227c91e13312854b3db0342535c0fd1a88b3a552da12a7f7a8d8670e371a3f9c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
