entity_slug,facet_key,allowed,defining,reviewer,review_batch,rationale
milk,cream_class,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,fat_content,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,filtration,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk,sweetening,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,cream_class,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,fat_content,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,filtration,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
milk-alternative,variety,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mint,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso-soup,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso-soup,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso-soup,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso-soup,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso-soup,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso-soup,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
miso-soup,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
molasses,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mozzarella,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
multi-ingredient-soup,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
multi-ingredient-soup,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
multi-ingredient-soup,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
multi-ingredient-soup,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
multi-ingredient-soup,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
multi-ingredient-soup,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
multi-ingredient-soup,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mushroom,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
mustard,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nachos,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle,variety,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,species,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodle-soup,variety,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
noodles,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nut-butter,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
nutmeg,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oats,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oil,variety,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
olive,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
onion,variety,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange-juice,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange-juice,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange-juice,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange-juice,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange-juice,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange-juice,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
orange-juice,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oregano,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
oyster-sauce,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
paprika,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parmesan,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
parsley,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
passata,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
passata,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
passata,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
passata,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
passata,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
passata,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
passata,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pasta,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,saltedness,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
peanut-butter,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,size,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear,state,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear-marmalade,form,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear-marmalade,package_form,1,0,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear-marmalade,plant_part,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear-marmalade,preparation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear-marmalade,preservation,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
pear-marmalade,processing,1,1,operator-corrective-review-v2,full-ontology-resolution-v2,Explicit entity/facet policy review
